
==================================================================
TEST QUERY: SELECT * FROM huge_users JOIN huge_transactions ON huge_users.id = huge_transactions.user_id
------------------------------------------------------------------
Optimizer is processing heuristics and DP...

OPTIMAL PHYSICAL PLAN (Tree):

JOIN SEQUENCE (Order of Operations):
  Join 1: [huge_transactions] X [huge_users] ON huge_transactions.user_id = huge_users.id (MergeJoin)

Estimated Cost: 3000
Resulting Tuple Size: 500000
Best Algorithm Selected: Merge

--- EXECUTION ENGINE RESULTS ---
huge_transactions.amount	huge_transactions.tx_id	huge_transactions.user_id	huge_users.id	huge_users.region	
86	24376	24377	24377	Region27	
87	24377	24378	24378	Region28	
88	24378	24379	24379	Region29	
89	24379	24380	24380	Region30	
90	24380	24381	24381	Region31	
91	24381	24382	24382	Region32	
92	24382	24383	24383	Region33	
93	24383	24384	24384	Region34	
94	24384	24385	24385	Region35	
95	24385	24386	24386	Region36	
96	24386	24387	24387	Region37	
97	24387	24388	24388	Region38	
98	24388	24389	24389	Region39	
99	24389	24390	24390	Region40	
100	24390	24391	24391	Region41	
101	24391	24392	24392	Region42	
102	24392	24393	24393	Region43	
103	24393	24394	24394	Region44	
104	24394	24395	24395	Region45	
105	24395	24396	24396	Region46	
106	24396	24397	24397	Region47	
107	24397	24398	24398	Region48	
108	24398	24399	24399	Region49	
109	24399	24400	24400	Region0	
110	24400	24401	24401	Region1	
111	24401	24402	24402	Region2	
112	24402	24403	24403	Region3	
113	24403	24404	24404	Region4	
114	24404	24405	24405	Region5	
115	24405	24406	24406	Region6	
116	24406	24407	24407	Region7	
117	24407	24408	24408	Region8	
118	24408	24409	24409	Region9	
119	24409	24410	24410	Region10	
120	24410	24411	24411	Region11	
121	24411	24412	24412	Region12	
122	24412	24413	24413	Region13	
123	24413	24414	24414	Region14	
124	24414	24415	24415	Region15	
125	24415	24416	24416	Region16	
126	24416	24417	24417	Region17	
127	24417	24418	24418	Region18	
128	24418	24419	24419	Region19	
129	24419	24420	24420	Region20	
130	24420	24421	24421	Region21	
131	24421	24422	24422	Region22	
132	24422	24423	24423	Region23	
133	24423	24424	24424	Region24	
134	24424	24425	24425	Region25	
135	24425	24426	24426	Region26	
136	24426	24427	24427	Region27	
137	24427	24428	24428	Region28	
138	24428	24429	24429	Region29	
139	24429	24430	24430	Region30	
140	24430	24431	24431	Region31	
141	24431	24432	24432	Region32	
142	24432	24433	24433	Region33	
143	24433	24434	24434	Region34	
144	24434	24435	24435	Region35	
145	24435	24436	24436	Region36	
146	24436	24437	24437	Region37	
147	24437	24438	24438	Region38	
148	24438	24439	24439	Region39	
149	24439	24440	24440	Region40	
150	24440	24441	24441	Region41	
151	24441	24442	24442	Region42	
152	24442	24443	24443	Region43	
153	24443	24444	24444	Region44	
154	24444	24445	24445	Region45	
155	24445	24446	24446	Region46	
156	24446	24447	24447	Region47	
157	24447	24448	24448	Region48	
158	24448	24449	24449	Region49	
159	24449	24450	24450	Region0	
160	24450	24451	24451	Region1	
161	24451	24452	24452	Region2	
162	24452	24453	24453	Region3	
163	24453	24454	24454	Region4	
164	24454	24455	24455	Region5	
165	24455	24456	24456	Region6	
166	24456	24457	24457	Region7	
167	24457	24458	24458	Region8	
168	24458	24459	24459	Region9	
169	24459	24460	24460	Region10	
170	24460	24461	24461	Region11	
171	24461	24462	24462	Region12	
172	24462	24463	24463	Region13	
173	24463	24464	24464	Region14	
174	24464	24465	24465	Region15	
175	24465	24466	24466	Region16	
176	24466	24467	24467	Region17	
177	24467	24468	24468	Region18	
178	24468	24469	24469	Region19	
179	24469	24470	24470	Region20	
180	24470	24471	24471	Region21	
181	24471	24472	24472	Region22	
182	24472	24473	24473	Region23	
183	24473	24474	24474	Region24	
184	24474	24475	24475	Region25	
185	24475	24476	24476	Region26	
186	24476	24477	24477	Region27	
187	24477	24478	24478	Region28	
188	24478	24479	24479	Region29	
189	24479	24480	24480	Region30	
190	24480	24481	24481	Region31	
191	24481	24482	24482	Region32	
192	24482	24483	24483	Region33	
193	24483	24484	24484	Region34	
194	24484	24485	24485	Region35	
195	24485	24486	24486	Region36	
196	24486	24487	24487	Region37	
197	24487	24488	24488	Region38	
198	24488	24489	24489	Region39	
199	24489	24490	24490	Region40	
200	24490	24491	24491	Region41	
201	24491	24492	24492	Region42	
202	24492	24493	24493	Region43	
203	24493	24494	24494	Region44	
204	24494	24495	24495	Region45	
205	24495	24496	24496	Region46	
206	24496	24497	24497	Region47	
207	24497	24498	24498	Region48	
208	24498	24499	24499	Region49	
209	24499	24500	24500	Region0	
210	24500	24501	24501	Region1	
211	24501	24502	24502	Region2	
212	24502	24503	24503	Region3	
213	24503	24504	24504	Region4	
214	24504	24505	24505	Region5	
215	24505	24506	24506	Region6	
216	24506	24507	24507	Region7	
217	24507	24508	24508	Region8	
218	24508	24509	24509	Region9	
219	24509	24510	24510	Region10	
220	24510	24511	24511	Region11	
221	24511	24512	24512	Region12	
222	24512	24513	24513	Region13	
223	24513	24514	24514	Region14	
224	24514	24515	24515	Region15	
225	24515	24516	24516	Region16	
226	24516	24517	24517	Region17	
227	24517	24518	24518	Region18	
228	24518	24519	24519	Region19	
229	24519	24520	24520	Region20	
230	24520	24521	24521	Region21	
231	24521	24522	24522	Region22	
232	24522	24523	24523	Region23	
233	24523	24524	24524	Region24	
234	24524	24525	24525	Region25	
235	24525	24526	24526	Region26	
236	24526	24527	24527	Region27	
237	24527	24528	24528	Region28	
238	24528	24529	24529	Region29	
239	24529	24530	24530	Region30	
240	24530	24531	24531	Region31	
241	24531	24532	24532	Region32	
242	24532	24533	24533	Region33	
243	24533	24534	24534	Region34	
244	24534	24535	24535	Region35	
245	24535	24536	24536	Region36	
246	24536	24537	24537	Region37	
247	24537	24538	24538	Region38	
248	24538	24539	24539	Region39	
249	24539	24540	24540	Region40	
250	24540	24541	24541	Region41	
251	24541	24542	24542	Region42	
252	24542	24543	24543	Region43	
253	24543	24544	24544	Region44	
254	24544	24545	24545	Region45	
255	24545	24546	24546	Region46	
256	24546	24547	24547	Region47	
257	24547	24548	24548	Region48	
258	24548	24549	24549	Region49	
259	24549	24550	24550	Region0	
260	24550	24551	24551	Region1	
261	24551	24552	24552	Region2	
262	24552	24553	24553	Region3	
263	24553	24554	24554	Region4	
264	24554	24555	24555	Region5	
265	24555	24556	24556	Region6	
266	24556	24557	24557	Region7	
267	24557	24558	24558	Region8	
268	24558	24559	24559	Region9	
269	24559	24560	24560	Region10	
270	24560	24561	24561	Region11	
271	24561	24562	24562	Region12	
272	24562	24563	24563	Region13	
273	24563	24564	24564	Region14	
274	24564	24565	24565	Region15	
275	24565	24566	24566	Region16	
276	24566	24567	24567	Region17	
277	24567	24568	24568	Region18	
278	24568	24569	24569	Region19	
279	24569	24570	24570	Region20	
280	24570	24571	24571	Region21	
281	24571	24572	24572	Region22	
282	24572	24573	24573	Region23	
283	24573	24574	24574	Region24	
284	24574	24575	24575	Region25	
285	24575	24576	24576	Region26	
286	24576	24577	24577	Region27	
287	24577	24578	24578	Region28	
288	24578	24579	24579	Region29	
289	24579	24580	24580	Region30	
290	24580	24581	24581	Region31	
291	24581	24582	24582	Region32	
292	24582	24583	24583	Region33	
293	24583	24584	24584	Region34	
294	24584	24585	24585	Region35	
295	24585	24586	24586	Region36	
296	24586	24587	24587	Region37	
297	24587	24588	24588	Region38	
298	24588	24589	24589	Region39	
299	24589	24590	24590	Region40	
300	24590	24591	24591	Region41	
301	24591	24592	24592	Region42	
302	24592	24593	24593	Region43	
303	24593	24594	24594	Region44	
304	24594	24595	24595	Region45	
305	24595	24596	24596	Region46	
306	24596	24597	24597	Region47	
307	24597	24598	24598	Region48	
308	24598	24599	24599	Region49	
309	24599	24600	24600	Region0	
310	24600	24601	24601	Region1	
311	24601	24602	24602	Region2	
312	24602	24603	24603	Region3	
313	24603	24604	24604	Region4	
314	24604	24605	24605	Region5	
315	24605	24606	24606	Region6	
316	24606	24607	24607	Region7	
317	24607	24608	24608	Region8	
318	24608	24609	24609	Region9	
319	24609	24610	24610	Region10	
320	24610	24611	24611	Region11	
321	24611	24612	24612	Region12	
322	24612	24613	24613	Region13	
323	24613	24614	24614	Region14	
324	24614	24615	24615	Region15	
325	24615	24616	24616	Region16	
326	24616	24617	24617	Region17	
327	24617	24618	24618	Region18	
328	24618	24619	24619	Region19	
329	24619	24620	24620	Region20	
330	24620	24621	24621	Region21	
331	24621	24622	24622	Region22	
332	24622	24623	24623	Region23	
333	24623	24624	24624	Region24	
334	24624	24625	24625	Region25	
335	24625	24626	24626	Region26	
336	24626	24627	24627	Region27	
337	24627	24628	24628	Region28	
338	24628	24629	24629	Region29	
339	24629	24630	24630	Region30	
340	24630	24631	24631	Region31	
341	24631	24632	24632	Region32	
342	24632	24633	24633	Region33	
343	24633	24634	24634	Region34	
344	24634	24635	24635	Region35	
345	24635	24636	24636	Region36	
346	24636	24637	24637	Region37	
347	24637	24638	24638	Region38	
348	24638	24639	24639	Region39	
349	24639	24640	24640	Region40	
350	24640	24641	24641	Region41	
351	24641	24642	24642	Region42	
352	24642	24643	24643	Region43	
353	24643	24644	24644	Region44	
354	24644	24645	24645	Region45	
355	24645	24646	24646	Region46	
356	24646	24647	24647	Region47	
357	24647	24648	24648	Region48	
358	24648	24649	24649	Region49	
359	24649	24650	24650	Region0	
360	24650	24651	24651	Region1	
361	24651	24652	24652	Region2	
362	24652	24653	24653	Region3	
363	24653	24654	24654	Region4	
364	24654	24655	24655	Region5	
365	24655	24656	24656	Region6	
366	24656	24657	24657	Region7	
367	24657	24658	24658	Region8	
368	24658	24659	24659	Region9	
369	24659	24660	24660	Region10	
370	24660	24661	24661	Region11	
371	24661	24662	24662	Region12	
372	24662	24663	24663	Region13	
373	24663	24664	24664	Region14	
374	24664	24665	24665	Region15	
375	24665	24666	24666	Region16	
376	24666	24667	24667	Region17	
377	24667	24668	24668	Region18	
378	24668	24669	24669	Region19	
379	24669	24670	24670	Region20	
380	24670	24671	24671	Region21	
381	24671	24672	24672	Region22	
382	24672	24673	24673	Region23	
383	24673	24674	24674	Region24	
384	24674	24675	24675	Region25	
385	24675	24676	24676	Region26	
386	24676	24677	24677	Region27	
387	24677	24678	24678	Region28	
388	24678	24679	24679	Region29	
389	24679	24680	24680	Region30	
390	24680	24681	24681	Region31	
391	24681	24682	24682	Region32	
392	24682	24683	24683	Region33	
393	24683	24684	24684	Region34	
394	24684	24685	24685	Region35	
395	24685	24686	24686	Region36	
396	24686	24687	24687	Region37	
397	24687	24688	24688	Region38	
398	24688	24689	24689	Region39	
399	24689	24690	24690	Region40	
400	24690	24691	24691	Region41	
401	24691	24692	24692	Region42	
402	24692	24693	24693	Region43	
403	24693	24694	24694	Region44	
404	24694	24695	24695	Region45	
405	24695	24696	24696	Region46	
406	24696	24697	24697	Region47	
407	24697	24698	24698	Region48	
408	24698	24699	24699	Region49	
409	24699	24700	24700	Region0	
410	24700	24701	24701	Region1	
411	24701	24702	24702	Region2	
412	24702	24703	24703	Region3	
413	24703	24704	24704	Region4	
414	24704	24705	24705	Region5	
415	24705	24706	24706	Region6	
416	24706	24707	24707	Region7	
417	24707	24708	24708	Region8	
418	24708	24709	24709	Region9	
419	24709	24710	24710	Region10	
420	24710	24711	24711	Region11	
421	24711	24712	24712	Region12	
422	24712	24713	24713	Region13	
423	24713	24714	24714	Region14	
424	24714	24715	24715	Region15	
425	24715	24716	24716	Region16	
426	24716	24717	24717	Region17	
427	24717	24718	24718	Region18	
428	24718	24719	24719	Region19	
429	24719	24720	24720	Region20	
430	24720	24721	24721	Region21	
431	24721	24722	24722	Region22	
432	24722	24723	24723	Region23	
433	24723	24724	24724	Region24	
434	24724	24725	24725	Region25	
435	24725	24726	24726	Region26	
436	24726	24727	24727	Region27	
437	24727	24728	24728	Region28	
438	24728	24729	24729	Region29	
439	24729	24730	24730	Region30	
440	24730	24731	24731	Region31	
441	24731	24732	24732	Region32	
442	24732	24733	24733	Region33	
443	24733	24734	24734	Region34	
444	24734	24735	24735	Region35	
445	24735	24736	24736	Region36	
446	24736	24737	24737	Region37	
447	24737	24738	24738	Region38	
448	24738	24739	24739	Region39	
449	24739	24740	24740	Region40	
450	24740	24741	24741	Region41	
451	24741	24742	24742	Region42	
452	24742	24743	24743	Region43	
453	24743	24744	24744	Region44	
454	24744	24745	24745	Region45	
455	24745	24746	24746	Region46	
456	24746	24747	24747	Region47	
457	24747	24748	24748	Region48	
458	24748	24749	24749	Region49	
459	24749	24750	24750	Region0	
460	24750	24751	24751	Region1	
461	24751	24752	24752	Region2	
462	24752	24753	24753	Region3	
463	24753	24754	24754	Region4	
464	24754	24755	24755	Region5	
465	24755	24756	24756	Region6	
466	24756	24757	24757	Region7	
467	24757	24758	24758	Region8	
468	24758	24759	24759	Region9	
469	24759	24760	24760	Region10	
470	24760	24761	24761	Region11	
471	24761	24762	24762	Region12	
472	24762	24763	24763	Region13	
473	24763	24764	24764	Region14	
474	24764	24765	24765	Region15	
475	24765	24766	24766	Region16	
476	24766	24767	24767	Region17	
477	24767	24768	24768	Region18	
478	24768	24769	24769	Region19	
479	24769	24770	24770	Region20	
480	24770	24771	24771	Region21	
481	24771	24772	24772	Region22	
482	24772	24773	24773	Region23	
483	24773	24774	24774	Region24	
484	24774	24775	24775	Region25	
485	24775	24776	24776	Region26	
486	24776	24777	24777	Region27	
487	24777	24778	24778	Region28	
488	24778	24779	24779	Region29	
489	24779	24780	24780	Region30	
490	24780	24781	24781	Region31	
491	24781	24782	24782	Region32	
492	24782	24783	24783	Region33	
493	24783	24784	24784	Region34	
494	24784	24785	24785	Region35	
495	24785	24786	24786	Region36	
496	24786	24787	24787	Region37	
497	24787	24788	24788	Region38	
498	24788	24789	24789	Region39	
499	24789	24790	24790	Region40	
500	24790	24791	24791	Region41	
501	24791	24792	24792	Region42	
502	24792	24793	24793	Region43	
503	24793	24794	24794	Region44	
504	24794	24795	24795	Region45	
505	24795	24796	24796	Region46	
506	24796	24797	24797	Region47	
507	24797	24798	24798	Region48	
508	24798	24799	24799	Region49	
509	24799	24800	24800	Region0	
510	24800	24801	24801	Region1	
511	24801	24802	24802	Region2	
512	24802	24803	24803	Region3	
513	24803	24804	24804	Region4	
514	24804	24805	24805	Region5	
515	24805	24806	24806	Region6	
516	24806	24807	24807	Region7	
517	24807	24808	24808	Region8	
518	24808	24809	24809	Region9	
519	24809	24810	24810	Region10	
520	24810	24811	24811	Region11	
521	24811	24812	24812	Region12	
522	24812	24813	24813	Region13	
523	24813	24814	24814	Region14	
524	24814	24815	24815	Region15	
525	24815	24816	24816	Region16	
526	24816	24817	24817	Region17	
527	24817	24818	24818	Region18	
528	24818	24819	24819	Region19	
529	24819	24820	24820	Region20	
530	24820	24821	24821	Region21	
531	24821	24822	24822	Region22	
532	24822	24823	24823	Region23	
533	24823	24824	24824	Region24	
534	24824	24825	24825	Region25	
535	24825	24826	24826	Region26	
536	24826	24827	24827	Region27	
537	24827	24828	24828	Region28	
538	24828	24829	24829	Region29	
539	24829	24830	24830	Region30	
540	24830	24831	24831	Region31	
541	24831	24832	24832	Region32	
542	24832	24833	24833	Region33	
543	24833	24834	24834	Region34	
544	24834	24835	24835	Region35	
545	24835	24836	24836	Region36	
546	24836	24837	24837	Region37	
547	24837	24838	24838	Region38	
548	24838	24839	24839	Region39	
549	24839	24840	24840	Region40	
550	24840	24841	24841	Region41	
551	24841	24842	24842	Region42	
552	24842	24843	24843	Region43	
553	24843	24844	24844	Region44	
554	24844	24845	24845	Region45	
555	24845	24846	24846	Region46	
556	24846	24847	24847	Region47	
557	24847	24848	24848	Region48	
558	24848	24849	24849	Region49	
559	24849	24850	24850	Region0	
560	24850	24851	24851	Region1	
561	24851	24852	24852	Region2	
562	24852	24853	24853	Region3	
563	24853	24854	24854	Region4	
564	24854	24855	24855	Region5	
565	24855	24856	24856	Region6	
566	24856	24857	24857	Region7	
567	24857	24858	24858	Region8	
568	24858	24859	24859	Region9	
569	24859	24860	24860	Region10	
570	24860	24861	24861	Region11	
571	24861	24862	24862	Region12	
572	24862	24863	24863	Region13	
573	24863	24864	24864	Region14	
574	24864	24865	24865	Region15	
575	24865	24866	24866	Region16	
576	24866	24867	24867	Region17	
577	24867	24868	24868	Region18	
578	24868	24869	24869	Region19	
579	24869	24870	24870	Region20	
580	24870	24871	24871	Region21	
581	24871	24872	24872	Region22	
582	24872	24873	24873	Region23	
583	24873	24874	24874	Region24	
584	24874	24875	24875	Region25	
585	24875	24876	24876	Region26	
586	24876	24877	24877	Region27	
587	24877	24878	24878	Region28	
588	24878	24879	24879	Region29	
589	24879	24880	24880	Region30	
590	24880	24881	24881	Region31	
591	24881	24882	24882	Region32	
592	24882	24883	24883	Region33	
593	24883	24884	24884	Region34	
594	24884	24885	24885	Region35	
595	24885	24886	24886	Region36	
596	24886	24887	24887	Region37	
597	24887	24888	24888	Region38	
598	24888	24889	24889	Region39	
599	24889	24890	24890	Region40	
600	24890	24891	24891	Region41	
601	24891	24892	24892	Region42	
602	24892	24893	24893	Region43	
603	24893	24894	24894	Region44	
604	24894	24895	24895	Region45	
605	24895	24896	24896	Region46	
606	24896	24897	24897	Region47	
607	24897	24898	24898	Region48	
608	24898	24899	24899	Region49	
609	24899	24900	24900	Region0	
610	24900	24901	24901	Region1	
611	24901	24902	24902	Region2	
612	24902	24903	24903	Region3	
613	24903	24904	24904	Region4	
614	24904	24905	24905	Region5	
615	24905	24906	24906	Region6	
616	24906	24907	24907	Region7	
617	24907	24908	24908	Region8	
618	24908	24909	24909	Region9	
619	24909	24910	24910	Region10	
620	24910	24911	24911	Region11	
621	24911	24912	24912	Region12	
622	24912	24913	24913	Region13	
623	24913	24914	24914	Region14	
624	24914	24915	24915	Region15	
625	24915	24916	24916	Region16	
626	24916	24917	24917	Region17	
627	24917	24918	24918	Region18	
628	24918	24919	24919	Region19	
629	24919	24920	24920	Region20	
630	24920	24921	24921	Region21	
631	24921	24922	24922	Region22	
632	24922	24923	24923	Region23	
633	24923	24924	24924	Region24	
634	24924	24925	24925	Region25	
635	24925	24926	24926	Region26	
636	24926	24927	24927	Region27	
637	24927	24928	24928	Region28	
638	24928	24929	24929	Region29	
639	24929	24930	24930	Region30	
640	24930	24931	24931	Region31	
641	24931	24932	24932	Region32	
642	24932	24933	24933	Region33	
643	24933	24934	24934	Region34	
644	24934	24935	24935	Region35	
645	24935	24936	24936	Region36	
646	24936	24937	24937	Region37	
647	24937	24938	24938	Region38	
